"subject","datestamp","timestamp","version","comments","id"
"A30O75QLAAFBOS_dg_v15","2015-05-14","17:36:26","numberSum_v2","I tried to determine is one number was going up or down in value by each trial. When one number got to 0 or below I would try the other. As value got higher I would stick with that number until it started ot move down again. If both numbers gave negative value I would alternate until I saw one going to a positive value again.","409"
"A2PBVUC6EY5100_dg_v15","2015-05-14","17:38:27","numberSum_v2","i tried to keep choosing numbers that were winning. when no numbers were winning, i jumped from number to number trying different ones and also tried repeating a few to make sure they werent alternating. ","410"
"A3SACJG728V3QJ_dg_v15","2015-05-14","17:51:39","noGoalInstructions_v","I knew that evens were red and odds were blue, so I continued with the same color aslong as the points were positive. On greens I stuck with the same number on 0 I flipped.","411"
"A19WXS1CLVLEEX_dg_v15","2015-05-14","17:53:57","numberSum_v2","Try to get as many poinst as possible. When I started getting minus numbers. I just tried to get the one that gave 0 or the least minus. Sticking with 16 mostly seemed to be the best.","412"
"A2WX0GMSZUCP83_dg_v15","2015-05-14","17:55:06","dawstage2_v2","Try to follow which ones are hot at the time and keep picking them.  At times it seemed like they were all cold though.","413"
"A2DH58G20PK6YF_dg_v15","2015-05-14","17:57:04","numberSum_v2","16 seemed to be the number that gave me more positive points. I would switch if I felt it was negative too many times in a row, but overall I felt like choosing 21 gave me more losses in points than gains. So my goal was usually 16","414"
"A4158R4Y06ZB4_dg_v15","2015-05-14","18:00:18","dawstage2_v2","Folling which symbols were worth the most and switching around to see which ones were trending.","415"
"A8PM8FMPL99QB_dg_v15","2015-05-14","18:18:52","noGoalInstructions_v","At first I thought odd numbers added points and red subracted. Then the rules changed and it became unclear. Toward the middle I think it alternated between the higher or lower of the 2 numbers adding or subtracting point. ","416"
"A1SO9R81HMMIQD_dg_v15","2015-05-14","18:21:34","baseline_v2","i had no strategy per se--- i usually would click a color until it became negative.","417"
"A1YSVHGBBO4U3B_dg_v15","2015-05-14","18:27:10","dawstage2_v2","I didnt follow your advice at first and just randomly selected numbers and onjects. Half way through it made more sense to go for blue (odd number) and select circle. If that paid then keep doing it until it changed to negative.","418"
"A2J6WFWSKTYJQM_dg_v15","2015-05-14","18:42:00","dawstage2_v2","just tried to catch a streak and run with t.","419"
"A1U8QI4H4ND1FP_dg_v15","2015-05-14","18:44:47","numberSum_v2","16 seemed to more regularly have a positive score than 21, which seemed to be negative more often. I only switched when 16 seemed to drop into the negative for a stretch of time.","420"
"A3JBAUWN5T7E0Q_dg_v15","2015-05-14","19:21:37","numberSum_v2","The practice rounds were a bit much with 25 attempts for each. 10 Would probably be better. I plan was to make the first combination of 16 or 21 as fast as possible. If I keep green I keep going for that number.","421"
"A2I6ZI8W965AC2_dg_v15","2015-05-14","19:30:57","dawstage2_v2","i just stayed with a color until it started giving negative","422"
"AL0IT4RSPIWGK_dg_v15","2015-05-14","19:31:19","dawstage2_v2","When it started going low I would switch my choosen shape","423"
"AKWHNC8AXMXP_dg_v15","2015-05-14","19:31:58","noGoalInstructions_v","random choices ","424"
"ANVXAMUEBGV8N_dg_v15","2015-05-14","19:32:24","numberSum_v2","In the begining it was random, then I decided to make my choice based on what number was in the center.","425"
" A3N7MZOSXM4JHR_dg_v15","2015-05-14","19:47:43","dawstage2_v2","If I got one right keep with that shape until it became zero or negative then switch to an opposing set shape. ","426"
"A2Y8DDXB8PHHER_dg_v15","2015-05-14","19:49:13","dawstage2_v2","Honestly once the timer started going I found if I got one wrong I shoudl switch to the other pair.","427"
"AS68QSR9OKM0N_dg_v15","2015-05-14","19:49:20","dawstage2_v2","I tried to watch as the amounts went up or down and determine if I thought the color was about to flip in which side was worth more. I also found sometimes it seemed every choice I made caused me to lose and that got frustrating and made me a bit frantic as I tried to solve the pattern.","428"
"A1RAXN7K4I7JJO_dg_v15","2015-05-14","19:51:35","numberSum_v2","Whatever came to mind first, but when one hit several times in a row, I went with it.","429"
"ACF7RL353QWI5_dg_v15","2015-05-14","19:52:22","numberSum_v2","My strategy was to try to determine which number was hot and keep hitting it until it went cold.","430"
"A3MYPYBVHX7FQ2_dg_v15","2015-05-14","19:52:22","dawstage2_v2","I learned to associate odd and even numbers with colors, then colors with shapes, during practice rounds. I disregared the random colors and shapes since I had no control over them. I then paid attention to the color group and individual shape that was paying out and stayed with that choice until it stopped paying, then searched for another choice to continue getting pay outs.","431"
"AZHAY2KATU7K0_dg_v15","2015-05-14","19:52:45","dawstage2_v2","I tried to see which ones were gaining points at that particular point.","432"
"A1BWF9CB10DJZD_dg_v15","2015-05-14","19:53:13","numberSum_v2","Usually I would stick with one number until it started losing, then switch to the other. At the end it seemed more random so I switched back and forth more and just picked the first one I could think of.","433"
"A1QIJ8PQO27CJC_dg_v15","2015-05-14","19:54:04","numberSum_v2","Followed streaks until I got bored... missed one because i need to resize the window as not to continue hurting my hand from all the mouse moving (wrist issues). Automatically sizing this program to fit the screen was not good for someone with a large monitor. ouch.","434"
"A1VQRNYVV5JX0R_dg_v15","2015-05-14","19:54:44","dawstage2_v2","undefined","435"
"A2VD133723IZR8_dg_v15","2015-05-14","19:56:06","numberSum_v2","I kept with the same number until the value began to go lower then I switched. ","436"
"A2IVR10TPRZ4WT_dg_v15","2015-05-14","19:56:21","dawstage2_v2","undefined","437"
"A1BE14J40OYFU4_dg_v15","2015-05-14","19:57:02","numberSum_v2","When a number seemed to be more consistent with payment, or when it seemed to be skipping payment bonuses, I chose it.","438"
"A1EF0A16TZICKU_dg_v15","2015-05-14","20:01:35","dawstage2_v2","undefined","439"
"A3B2H4HGSP6JCF_dg_v15","2015-05-14","20:10:47","numberSum_v2","My strategy was just sticking with one number and that was 16 and occasionally I would switch it.","440"
" A19WXHQSBB6P6O_dg_v15","2015-05-14","20:11:24","numberSum_v2","I went with the previous number until it seemed to go negative then I did the opposite and back and forth","441"
"A1WME43UWP64ER_dg_v15","2015-05-14","20:11:58","numberSum_v2","Depends if the number is giving me positive. i Stayed with the number then only switched until it stopped giving me negataive.","442"
"AUPJXYOTYFQQE_dg_v15","2015-05-14","20:12:13","numberSum_v2","It had to be rigged i was losing a lot in the begining and started chosing random numbers and started getting points.","443"
"A1ZQPBR8TWZBMV_dg_v15","2015-05-14","20:12:46","numberSum_v2","I noticed that when I was getting positive points, I would keep aiming for that target number.  When the points started to become negative, I switched to aiming for the other target number.","444"
"A1BT0YH8F6IMOW_dg_v15","2015-05-14","20:15:50","noGoalInstructions_v","It seemed like it was based on colors (even or odd), but it was also based on the option (i.e. option 2 being more often). ","445"
"A3T3PWDIBVW0DH_dg_v15","2015-05-14","20:16:18","noGoalInstructions_v","It seemed as if some of the numbers would have rewards that went up and down consistenly. The reward would continually decrease until it was hit so many times and went up again.","446"
"A100QL2RZ1WM6C_dg_v15","2015-05-14","20:16:25","baseline_v2","I tried to gauge if it was going up or down","447"
"A2VUVN484DC86H_dg_v15","2015-05-14","20:16:47","dawstage2_v2","I tried to look for what shapes were giving me points instead of losing them and picked the numbers that would lead me to the shapes giving me points.","448"
"A37DTVGS7RX6AG_dg_v15","2015-05-14","20:17:13","noGoalInstructions_v","Normally when I began to lose, I changed to the other color.","449"
"A3NGERRLPQMDNI_dg_v15","2015-05-14","20:17:33","baseline_v2","undefined","450"
"AGBVGEOJSZKKL_dg_v15","2015-05-14","20:17:59","baseline_v2","I tried to stay with my Odd/Blue strategy, but caved when I started losing points. Overall stuck with it though.","451"
"A3HBMPB74FWI1_dg_v15","2015-05-14","20:18:20","dawstage2_v2","I just chose what seemed to be working best for me.","452"
"A2RDNYV4SH5E89_dg_v15","2015-05-14","20:19:13","baseline_v2","I would choose based off which color was ""hot"". Meaning I would keeping picking blue until it returned a negative result, then switch to red. ","453"
"A1UURQF07IOXBO_dg_v15","2015-05-14","20:20:07","noGoalInstructions_v","As soon as I would see a negative number for a red or blue, I would switch the numbers. I disregarded greens.","454"
"AQXRHIMQ7UK7O_dg_v15","2015-05-14","20:21:01","noGoalInstructions_v","I just tried to pay attention to the trends.","455"
"A36C6T1Y7EO5JZ_dg_v15","2015-05-14","20:21:45","dawstage2_v2","I tried to stick with a shape that I knew was paying well. Once that shape started losing me money, I tried to find another shape that was a winner. Some numbers I paired with a particular shape. So depending on what my number options were I chose the number that went with the shape that paid more. There may not have actually been any correlation to a 1-square paying more than a 3-square, but it seemed like it did so I tried that as well. Overall, it felt very luck based.","456"
"A11A6BZ3BPLF0S_dg_v15","2015-05-14","20:21:47","baseline_v2","I would click an odd number for Blue and an even number for even numbers, obviously.So if I clicked an Odd Number and I won, I would keep clicking odd numbers until I lost and then would switch to red and if I won would keep clicking evens until the value was negative.When a green would appear and I had just clicked an even number, I would keep clicking an even number unless the first time I clicked it was a negative number and then I would switch to the other set. I developed this strategy about 1/3 of the way through the start of the game.","457"
"A2G5ZASH1MGQTV_dg_v15","2015-05-14","20:23:19","dawstage2_v2","My strategy was to make the most possible bonus amount. I clicked on what I thought was the correct choice for additional bonuses.","458"
"A2JIAEQS1I96N4_dg_v15","2015-05-14","20:25:33","noGoalInstructions_v","I kept choosing a number that yielded a particular color. I also checked the pattern if that color was giving me a positive bonus. When the bonus value changed to negative, I switched colors.","459"
"A3FLRKM2M2H3NG_dg_v15","2015-05-14","20:25:39","baseline_v2","My strategy was to swap colors if it ever hit 0 or negative numbers, and if the new number was more negative, then swap back.","460"
"A2S8ZTPKX3B928_dg_v15","2015-05-14","20:26:10","numberSum_v2","Find the sum of 16 and 21. Which ever one is greater is the number I choose until that number no longer pays.","461"
"A2Z5SA1J1XN84J_dg_v15","2015-05-14","20:26:50","dawstage2_v2","JUST KEPT GUESSING, BUT IF I GOT A POSITIVE POINT VALUE I TENDED TO STICK WITH THAT ONE FOR A WHILE UNTIL I GOT A 0 OR NEGATIVE AMOUNT THEN I TRIED SOMETHING NEW. SOMETIMES IT TOOK SEVERAL TURNS TO TRY AND FIGURE OUT WHICH ONE WAS GIVING A POSITIVE POINT VALUE.","462"
"A2AMAU46HAXTYO_dg_v15","2015-05-14","20:27:18","dawstage2_v2","This was a lot of fun. I stuck with the numbers/shapes that were a plus. If I received a green shape I tried to rotate back and forth taking turns with each.","463"
"A1PLZ0172SZAO1_dg_v15","2015-05-14","20:28:54","baseline_v2","I would keep hitting the numbers as long as their realized color was > 0","464"
"A130X6CF795CQ5_dg_v15","2015-05-14","20:31:29","dawstage2_v2","Very interesting study, Once I found that a object was getting a certaing amount I would keep trying to go after that one, it seemed that the amount would go down slowly till it got to zero then negative then I would try to feel out a other object amount and continue. ","465"
